archiveType,climateInterpretation_direction,climateInterpretation_seasonality,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,sampleCount,PCEN,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,segmentLength,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,ringWidth,PCEN,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,ringWidth,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,residualChronology,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,ARSTAN,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,correlationCoefficient,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,RBAR,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,EPS,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,core,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,sampleCount,PCEN,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,segmentLength,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,density,PCEN,g/cm3,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,MXD,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,residualChronology,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,ARSTAN,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,correlationCoefficient,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,RBAR,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,EPS,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TogwateePass.Briffa.1996,ScjZ6KE00ndO8hgwbLhe,2820.0,43.7,-110.1,Togwatee Pass,https://www.ncdc.noaa.gov/paleo/study/2859,PAGES 2k v2.2.0,N/A,core,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Hilda.Kavanagh.2000,b4Be85fF1Aidr5LkNGOQ,2200.0,52.2,-117.2,Hilda,https://www.ncdc.noaa.gov/paleo/study/16597,PAGES 2k v2.2.0,N/A,sampleCount,PCEN,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Hilda.Kavanagh.2000,b4Be85fF1Aidr5LkNGOQ,2200.0,52.2,-117.2,Hilda,https://www.ncdc.noaa.gov/paleo/study/16597,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Hilda.Kavanagh.2000,b4Be85fF1Aidr5LkNGOQ,2200.0,52.2,-117.2,Hilda,https://www.ncdc.noaa.gov/paleo/study/16597,PAGES 2k v2.2.0,N/A,segmentLength,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Hilda.Kavanagh.2000,b4Be85fF1Aidr5LkNGOQ,2200.0,52.2,-117.2,Hilda,https://www.ncdc.noaa.gov/paleo/study/16597,PAGES 2k v2.2.0,N/A,ringWidth,PCEN,cm,yr AD
Wood,positive,Annual,temperature,air@surface,NAm-Hilda.Kavanagh.2000,b4Be85fF1Aidr5LkNGOQ,2200.0,52.2,-117.2,Hilda,https://www.ncdc.noaa.gov/paleo/study/16597,PAGES 2k v2.2.0,; climateInterpretation_seasonality changed - was originally Annual,ringWidth,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-Hilda.Kavanagh.2000,b4Be85fF1Aidr5LkNGOQ,2200.0,52.2,-117.2,Hilda,https://www.ncdc.noaa.gov/paleo/study/16597,PAGES 2k v2.2.0,N/A,residualChronology,PCEN,N/A,yr AD
