datasetId,archiveType,dataSetName,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,interpretation_direction,interpretation_seasonality,interpretation_variable,interpretation_variableDetail,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,paleoData_variableName,yearUnits
iso2k_766,LakeSediment,LS12WOQU,293.0,64.20999908447266,-145.82000732421875,Quartz Lake,increase,Summer,moisture,"Original interpretation_variable: effectivePrecipitation, interpretation_variableDetail: E:P lake water",https://www.ncdc.noaa.gov/paleo/study/13079,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_772,Speleothem,SP10WINZ,nan,-42.0,172.0,"South Island Composite Record, New Zealand",N/A,N/A,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Monsoon strength",https://www.ncdc.noaa.gov/paleo/study/9792,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_775,Speleothem,SP10WINZ,nan,-42.0,172.0,"South Island Composite Record, New Zealand",N/A,Annual,temperature,Changes in annual temperature modulated by oceanic circulation and gradients,https://www.ncdc.noaa.gov/paleo/study/9792,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_778,GlacierIce,IC08VI84,1730.0,80.69999694824219,-73.0999984741211,Agassiz A84,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/11131,Iso2k v1.1.2,; archiveType changed  was originally Ice core (IC); archiveType changed  was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_781,LakeSediment,LS02ROSA,104.0,16.979999542236328,-89.66600036621094,Lake Salpeten,N/A,N/A,moisture,"Original interpretation_variable: effectivePrecipitation, interpretation_variableDetail: lake water",this compilation,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_786,Coral,CO99KUHO,-5.0,-28.461700439453125,113.76830291748047,Houtman Abrolhos Islands,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/1856,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_788,Coral,CO99KUHO,-5.0,-28.461700439453125,113.76830291748047,Houtman Abrolhos Islands,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/1856,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_799,LakeSediment,LS16THQI01,3194.0,37.0,100.0,Lake Qinghai,decrease,Summer,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: East Asian Monsoon rainfall",https://www.ncdc.noaa.gov/paleo/study/19421,Iso2k v1.1.2,nan,dD,nan,permil,d2H,CE
iso2k_806,LakeSediment,ClelandLake.Steinman.2016,1126.0,50.83000183105469,-116.38999938964844,Cleland Lake,negative,Dec-Feb,moisture,"Original interpretation_variable: effectivePrecipitation, interpretation_variableDetail: LakeLevel@surface",https://doi.org/10.25921/6e73-as97,Iso2k v1.1.2,P/E lake,d18O,nan,permil,d18O,CE
iso2k_811,LakeSediment,ClelandLake.Steinman.2016,1126.0,50.83000183105469,-116.38999938964844,Cleland Lake,negative,Dec-Feb,moisture,"Original interpretation_variable: effectivePrecipitation, interpretation_variableDetail: LakeLevel@surface",https://doi.org/10.25921/6e73-as97,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_818,Sclerosponge,SS05ROTN,-143.0,23.920000076293945,-76.83000183105469,"Tongue of the Ocean, Bahamas",decrease,N/A,temperature,"subsurface, 143 m",https://www.ncdc.noaa.gov/paleo/study/1920,Iso2k v1.1.2,; archiveType changed - was originally Sclerosponge (SS),d18O,nan,permil,d18O,CE
iso2k_821,GlacierIce,IC11STTA,2315.0,-72.81999969482422,159.17999267578125,TALDICE -Talos Dome,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/22502,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_824,Coral,CO17WUBO1D,0.0,12.222000122070312,-68.3998031616211,Northwestern shore,N/A,N/A,N/A,N/A,https://doi.pangaea.de/10.1594/PANGAEA.829390,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_826,Coral,CO03CHBU,-3.0,-1.5,124.83300018310547,Bunaken Island,decrease/increase,subannual,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1903,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Porites,permil,d18O,CE
iso2k_828,LakeSediment,LS11KOMA,477.0,-10.01830005645752,34.187801361083984,Lake Malawi,"depends (orbital timescale: More Indian Monsoon moisture-->more enriched. Since 3ka: Indian source has been stable, so amount effect dominates: more rainfall, more intense hydrological cycle -->More depleted)",Dec-Feb,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: moisture",this compilation,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),dD,nan,permil,d2H,CE
iso2k_834,Wood,TR12BECO,3450.0,38.79999923706055,-105.0,"Almagre Mountain site, Colorado",N/A,N/A,N/A,N/A,this compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_836,LakeSediment,LS08LICA,6.0,16.649999618530273,112.7166976928711,"Cattle Pond, Dongdao Island",decrease,N/A,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: South China Sea",https://www.ncdc.noaa.gov/paleo/study/11197,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_841,LakeSediment,LS11RYKA,1260.0,0.4332999885082245,30.280000686645508,Kasenda,N/A,N/A,N/A,N/A,this compilation,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_844,LakeSediment,LS14FOTI,3810.0,-16.139999389648438,-69.1500015258789,Lake Titicaca,decrease,Dec-Feb,N/A,"Original interpretation_variable: circulationVariable, interpretation_variableDetail: N/A",nan,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),dD,nan,permil,d2H,CE
iso2k_848,LakeSediment,LS00WODE,50.0,69.2300033569336,86.56999969482422,Dervanoi,positive,N/A,temperature,air@surface,this compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_857,GlacierIce,IC10VIP2,nan,65.18329620361328,-43.83000183105469,PC2,positive,Annual,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,nan,d18O,CE
iso2k_859,GlacierIce,IC10VIP2,nan,65.18329620361328,-43.83000183105469,PC2,N/A,Annual,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,unitless,d18O,CE
iso2k_864,Coral,CO17RAPA,-5.0,18.540000915527344,122.1500015258789,Palaui Island,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/22120,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_866,GlacierIce,IC13STN8,2907.0,-74.87999725341797,1.600000023841858,NUS 08-7,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/22519,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_868,GlacierIce,IC17EKN3,3528.0,-76.41000366210938,102.16999816894531,NVFL-3,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo-search/study/22589,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),dD,nan,permil,d2H,CE
iso2k_870,Coral,CO12GOVA,-8.0,-15.9399995803833,166.0399932861328,Vanuatu,decrease,subannual,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/13439,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,lutea,permil,d18O,CE
iso2k_873,Speleothem,SP08ZHCN,1200.0,33.29999923706055,105.0,"Wanxiang Cave, China",negative,May-Sep,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: N/A",https://www.ncdc.noaa.gov/paleo/study/8629,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_879,Coral,CO18DATO01A,-7.5,-20.279199600219727,-174.64230346679688,Fonoifua Island,N/A,N/A,N/A,N/A,This compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_880,Wood,TR11MAPE,400.0,10.430000305175781,76.93000030517578,"Perambikulam, Kerala, India",negative,May-Dec,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Seasonal, annual",this compilation,Iso2k v1.1.2,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,nan,permil,d18O,CE
iso2k_883,MarineSediment,MS07KPPB,-884.0,35.5,9.5,Panama Basin,decrease,N/A,N/A,"Original interpretation_variable: streamflow, interpretation_variableDetail: N/A",https://www.ncdc.noaa.gov/paleo/study/12916,Iso2k v1.1.2,; archiveType changed - was originally Marine sediment (MS),dD,nan,permil,d2H,CE
iso2k_886,MarineSediment,MS07KPPB,-884.0,35.5,9.5,Panama Basin,decrease,N/A,N/A,"Original interpretation_variable: streamflow, interpretation_variableDetail: N/A",https://www.ncdc.noaa.gov/paleo/study/12916,Iso2k v1.1.2,; archiveType changed - was originally Marine sediment (MS),dD,nan,permil,d2H,CE
iso2k_889,GlacierIce,IC03HOIL,6350.0,-16.6200008392334,-67.7699966430664,Illimani,NaN,Annual,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: of precipitation",this compilation,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),dD,nan,permil,d2H,CE
iso2k_892,Wood,TR15BABO,160.0,-10.08329963684082,-66.30000305175781,"Selva Negra, Bolivia",negative,Oct-Apr,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: precipitation amount",this compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_897,GlacierIce,IC10VIP1,nan,65.18329620361328,-43.83000183105469,PC1,positive,Annual,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,nan,d18O,CE
iso2k_899,GlacierIce,IC10VIP1,nan,65.18329620361328,-43.83000183105469,PC1,N/A,Annual,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,unitless,d18O,CE
iso2k_900,GlacierIce,IC95THHU,6048.0,-9.0,-77.5,Nevado HuascarA¡n Core 2,positive,Aug-Jul,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/2447,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_902,GlacierIce,IC95THHU,6048.0,-9.0,-77.5,Nevado HuascarA¡n Core 2,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/2447,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_903,GlacierIce,IC95THHU,6048.0,-9.0,-77.5,Nevado HuascarA¡n Core 2,positive,Aug-Jul,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/2447,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_906,GlacierIce,IC95THHU,6048.0,-9.0,-77.5,Nevado HuascarA¡n Core 2,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/2447,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_909,GlacierIce,IC95THHU,6048.0,-9.0,-77.5,Nevado HuascarA¡n Core 2,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/2447,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_910,GlacierIce,IC00EIGG,4200.0,45.924400329589844,7.867499828338623,Grenzgletscher,N/A,N/A,N/A,N/A,this compilation,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_913,LakeSediment,LS96VOAM,533.0,47.099998474121094,11.016599655151367,Ammersee,positive,N/A,temperature,0.58 +- 0.11ppt/degrees C,http://www1.ncdc.noaa.gov/pub/data/paleo/paleolimnology/europe/germany/ammersee_1999.txt,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_917,Coral,CO18RELC01A,-9.0,19.700000762939453,-80.05999755859375,Little Cayman,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/23850,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_921,Coral,CO98QUNC,-3.0,-22.479999542236328,166.4499969482422,"Amedee Island, New Caledonia",decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1843,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_928,GlacierIce,IC10VIMI,2451.0,70.30000305175781,-44.58000183105469,Milcent,positive,Annual,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_931,GlacierIce,IC10VIMI,2451.0,70.30000305175781,-44.58000183105469,Milcent,N/A,Annual,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_932,GlacierIce,IC06THDD,5325.0,38.099998474121094,96.4000015258789,Dunde Ice Cap,positive,Summer,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/12942,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_935,LakeSediment,LS14KOSA,2350.0,0.08330000191926956,37.53329849243164,Sacred Lake,decrease,Oct-Dec,N/A,"Original interpretation_variable: circulationVariable, interpretation_variableDetail: Indian monsoon",https://www.ncdc.noaa.gov/paleo/study/17919,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),dD,nan,permil,d2H,CE
iso2k_938,GlacierIce,IC14MAFH,3900.0,46.54999923706055,8.069999694824219,Fiescherhorn,positive,Annual,temperature,air@surface,this compilation,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_954,GlacierIce,IC08VI87,1730.0,80.69999694824219,-73.0999984741211,Agassiz A87,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/11131,Iso2k v1.1.2,; archiveType changed  was originally Ice core (IC); archiveType changed  was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_965,LakeSediment,LS06CRLA,240.0,-7.980000019073486,113.37999725341797,Lake Lamongan,negative,N/A,moisture,"Original interpretation_variable: effectivePrecipitation, interpretation_variableDetail: lake water",https://www.ncdc.noaa.gov/paleo/study/22409,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_975,Coral,CO17WUBO1C,0.0,12.222000122070312,-68.3998031616211,Northwestern shore,N/A,N/A,N/A,N/A,https://doi.pangaea.de/10.1594/PANGAEA.829390,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_979,Wood,TR08HORA,40.0,68.0999984741211,60.0,Northwestern Russian Tundra,negative,Nov-Feb,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Seasonal, annual",http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/asia/russia/,Iso2k v1.1.2,; archiveType changed  was originally Tree ring cellulose (TR),d18O,nan,permil,d18O,CE
iso2k_990,GlacierIce,IC92HOML,5340.0,60.58000183105469,-140.5800018310547,Mt Logan (NWCol),N/A,Annual,N/A,"Original interpretation_variable: deleteMe, interpretation_variableDetail: N/A",https://www.ncdc.noaa.gov/paleo-search/study/2436,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_995,LakeSediment,LS03RUED,913.0,-0.5,29.5,Edward,N/A,N/A,N/A,"Original interpretation_variable: circulationVariable, interpretation_variableDetail: N/A",this compilation,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_998,GlacierIce,IC98FIPE,1900.0,67.25,-66.75,Penny Ice cap,positive,Annual,temperature,air@surface,www.ncdc.noaa.gov/paleo/study/2474,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_1000,Wood,TR15YOLL,94.0,52.22169876098633,-4.228000164031982,"Allt Lanlas, Ceredigion",negative,Jun-Aug,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Seasonal",this compilation,Iso2k v1.1.2,; archiveType changed  was originally Tree ring cellulose (TR),d18O,nan,permil,d18O,CE
iso2k_1010,Coral,CO00COKY,-6.0,-3.2555999755859375,40.1432991027832,Malindi Marine Park,decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1855,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally -12 -11 1 2 3 4 5 6 7 8 9 10; archiveType changed - was originally Coral (CO),d18O,Porites lutea,permil,d18O,CE
iso2k_1014,GlacierIce,IC11LIMI,4512.0,43.04999923706055,94.31999969482422,Miaoergou,positive,Annual,temperature,air@surface,this compilation,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_1019,LakeSediment,LS16THN301,59.0,68.63739776611328,-50.97999954223633,Lake N3,decrease,Annual,N/A,"Original interpretation_variable: seasonality, interpretation_variableDetail: relative amount of winter snowfall",https://www.ncdc.noaa.gov/paleo/study/20126,Iso2k v1.1.2,nan,dD,nan,permil,d2H,CE
iso2k_1033,LakeSediment,LS16THN301,59.0,68.63739776611328,-50.97999954223633,Lake N3,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/20126,Iso2k v1.1.2,nan,dD,nan,permil,d2H,CE
iso2k_1036,LakeSediment,LS16THN301,59.0,68.63739776611328,-50.97999954223633,Lake N3,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/20126,Iso2k v1.1.2,nan,dD,nan,permil,d2H,CE
iso2k_1039,LakeSediment,LS16THN301,59.0,68.63739776611328,-50.97999954223633,Lake N3,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/20126,Iso2k v1.1.2,nan,dD,nan,permil,d2H,CE
iso2k_1044,GlacierIce,IC00COPR,3330.0,-84.0,43.0,Plateau Remote,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo-search/study/22479,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_1054,Wood,TR11BAVO,3500.0,-22.0,-66.0,"Volcan Granada, Argentina",negative,Mar,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Seasonal",http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/southamerica/,Iso2k v1.1.2,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,nan,permil,d18O,CE
iso2k_1056,Wood,TR11BAVO,3500.0,-22.0,-66.0,"Volcan Granada, Argentina",N/A,Mar,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Precipitation",http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/southamerica/,Iso2k v1.1.2,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,nan,permil,d18O,CE
iso2k_1057,Coral,CO07CAFR,-5.0,-17.729999542236328,148.42999267578125,Coral Sea,decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/6087,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),d18O,Porites sp.,permil,d18O,CE
iso2k_1060,Coral,CO08GOBE,-16.0,30.64859962463379,-64.98880004882812,Bermuda south shore,decrease,subannual,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/6115,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Diploria labyrinthiformis,permil,d18O,CE
iso2k_1068,Coral,CO05BAFI,-2.0,-16.816699981689453,179.23330688476562,"Savusavu Bay, Fiji",decrease,Annual,temperature,sea@surface,https://www.ncdc.noaa.gov/paleo/study/1916,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),d18O,heliopora,permil,d18O,CE
iso2k_1069,GlacierIce,IC13OPAN,750.0,80.5199966430664,94.81999969482422,Akademii Nauk,positive,Annual,temperature,air@surface,https://doi.pangaea.de/10.1594/PANGAEA.824732,Iso2k v1.1.2,; archiveType changed  was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_1083,LakeSediment,LS06DENA,1363.0,38.34000015258789,34.459999084472656,Lake Nar,N/A,N/A,N/A,N/A,this compilation,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_1086,Wood,TR17GRTP,4500.0,31.149999618530273,97.03299713134766,"Qamdo, China",positive,Summer,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: relative humidity",this compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_1099,GlacierIce,IC17BERI,550.0,-79.36000061035156,-161.6999969482422,RICE (Rosevelt Island),positive,Annual,temperature,air@surface,https://doi.pangaea.de/10.1594/PANGAEA.880396,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),dD,nan,permil,d2H,CE
iso2k_1102,Wood,TR18XUGA00,3600.0,28.183000564575195,85.18299865722656,Ganesh,negative,Jun-Sep,moisture,"Original interpretation_variable: effectivePrecipitation, interpretation_variableDetail: Seasonal",https://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/asia/nepal/ganesh2018d18o.txt,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_1106,LakeSediment,LS06SHBE,630.0,42.505001068115234,-73.31900024414062,Berry Pond,N/A,Winter,temperature,air@surface,nan,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),dD,nan,permil,d2H,CE
iso2k_1107,Speleothem,SP08SPUS,600.0,37.97600173950195,-80.4000015258789,"Buckeye Creek Cave, West Virginia",negative,Annual,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Lower precipitation produces higher d13C and Sr/Ca values",https://www.ncdc.noaa.gov/paleo/study/8640,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_1111,GlacierIce,IC10VISE,3087.0,71.76000213623047,-35.849998474121094,Site G,positive,Annual,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_1114,GlacierIce,IC10VISE,3087.0,71.76000213623047,-35.849998474121094,Site G,N/A,Annual,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_1118,Speleothem,SP07WABR,250.0,-27.219999313354492,-49.15999984741211,"Botuvera Cave, Brazil",negative,Summer,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: N/A",https://www.ncdc.noaa.gov/paleo/study/8635,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP); archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_1124,Coral,CO94LISE,-3.0,7.980000019073486,-82.05000305175781,"Secas Island, Gulf of Chiriqui, Panama",decrease,subannual,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1853,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally subannual; archiveType changed - was originally Coral (CO),d18O,lobata,permil,d18O,CE
iso2k_1130,Coral,CO04PFRE,-12.300000190734863,-21.033300399780273,55.25,"La Reunion, Southwestern Indian Ocean",decrease,subannual,temperature,sea@surface,https://www.ncdc.noaa.gov/paleo/study/1890,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,NA,permil,d18O,CE
iso2k_1132,LakeSediment,LS08STCR,1713.0,45.0,-110.59989929199219,Crevice,decrease,N/A,N/A,"Original interpretation_variable: streamflow, interpretation_variableDetail: lake water",https://www.ncdc.noaa.gov/paleo/study/23081,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_1148,GlacierIce,IC09EIBE,4062.0,49.80670166015625,86.55999755859375,Belukha glacier,positive,Mar-Nov,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/12885,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_1151,GlacierIce,IC06WAML,5680.0,35.810001373291016,90.76000213623047,Malan Glacier,positive,Summer,temperature,air@surface,https://www.ncdc.noaa.gov/paleo-search/study/21171,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_1170,GlacierIce,IC08VI79,1700.0,80.69999694824219,-73.0999984741211,Agassiz A79,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/11131,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_1173,LakeSediment,LS10HOLO,44.0,54.349998474121094,-6.690000057220459,Lough-na-Shade,increase,N/A,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: rain",http://www1.ncdc.noaa.gov/pub/data/paleo/paleolimnology/europe/uk/lough-na-shade2010.txt,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_1178,Speleothem,SP11BOAT,1140.0,46.95000076293945,10.550000190734863,"Klapferloch Cave, Austria",decrease,Annual,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: variations in paleoprecipitation amount on a multi-annual timescale (On longer timescales, however, the flowstone?s growth dynamics have to be considered)",https://www.ncdc.noaa.gov/paleo/study/12841,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_1190,MarineSediment,MS12AMMM,-2391.0,40.5,4.03000020980835,Mediterranean (Minorca),N/A,N/A,N/A,N/A,http://doi.pangaea.de/10.1594/PANGAEA.780423,Iso2k v1.1.2,; archiveType changed - was originally Marine sediment (MS),d18O,nan,permil,d18O,CE
