"site_id","entity_id","entity_name","entity_status","corresponding_current","persist_id","depth_ref","geology","rock_age","wokam","vegetation_type","land_use","copernicus_lcc","cover_type","cover_thickness","host_rock_trace_elements","drip_water_trace_elements","distance_entrance","speleothem_type","drip_type","drip_height","d13C","d18O","iso_std","d18O_water_equilibrium","d18O_dripwater_carbonate_difference","organics","fluid_inclusions","mineralogy_petrology_fabric","clumped_isotopes","noble_gas_temperatures","C14","ODL","Sr_Ca","Sr_Ca_method","Sr_Ca_std","Sr_Ca_downsampled","Sr_Ca_downsampling_method","Mg_Ca","Mg_Ca_method","Mg_Ca_std","Mg_Ca_downsampled","Mg_Ca_downsampling_method","Ba_Ca","Ba_Ca_method","Ba_Ca_std","Ba_Ca_downsampled","Ba_Ca_downsampling_method","U_Ca","U_Ca_method","U_Ca_std","U_Ca_downsampled","U_Ca_downsampling_method","P_Ca","P_Ca_method","P_Ca_std","P_Ca_downsampled","P_Ca_downsampling_method","Sr_isotopes","Sr_isotopes_method","Sr_isotopes_std","trace_elements_datafile","trace_elements_metadatafile","cave_map","entity_scan","contact","data_DOI_URL"
9,53,"TON-1","current",NA,"9-TON1","from top","unknown","Pleistocene",NA,"sparse","unknown","herbaceous vegetation","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","yes","unknown","unknown","No-not applicable",NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no","no","no","yes","Hai Cheng, Jonathan Baker","https://www.ncei.noaa.gov/access/paleo-search/study/21350"
9,54,"TON-2","current",NA,"9-TON2","from top","unknown","Pleistocene",NA,"sparse","unknown","herbaceous vegetation","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","yes","unknown","unknown","No-not applicable",NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no","no","no","yes","Hai Cheng, Jonathan Baker","https://www.ncei.noaa.gov/access/paleo-search/study/21350"
10,55,"JAR7","current",NA,"10-JAR7","from top","dolomite","unknown","continuous carbonate","deciduous","forest","closed forest, other","patchy",NA,"no","yes",300,"stalagmite","seasonal drip",10,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Valdir Felipe Novello","10.1594/PANGAEA.878256; 10.1594/PANGAEA.905143"
10,56,"JAR14","current",NA,"10-JAR14","from top","dolomite","unknown","continuous carbonate","deciduous","forest","closed forest, other","patchy",NA,"no","yes",300,"stalagmite","seasonal drip",10,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Valdir Felipe Novello","10.1594/PANGAEA.878256; 10.1594/PANGAEA.905143"
10,57,"JAR13","current",NA,"10-JAR13","from top","dolomite","unknown","continuous carbonate","deciduous","forest","closed forest, other","patchy",NA,"no","yes",300,"stalagmite","seasonal drip",10,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Valdir Felipe Novello","10.1594/PANGAEA.878256; 10.1594/PANGAEA.905144"
11,58,"Jeita-1","current",NA,"11-JEITA1","from top","limestone","Jurassic","continuous carbonate","shrubland","forest","urban / built up","thick",NA,"no","no",200,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","yes","micro XRF","unknown","No-but different powders used for stable isotope and trace element measurements",NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"yes","no","yes","yes","Hai Cheng; Carole Nehme",NA
11,59,"Jeita-2","current",NA,"11-JEITA2","from top","limestone","Jurassic","continuous carbonate","shrubland","forest","urban / built up","thick",NA,"no","no",200,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Hai Cheng; Carole Nehme",NA
11,60,"Jeita-3","current",NA,"11-JEITA3","from top","limestone","Jurassic","continuous carbonate","shrubland","forest","urban / built up","thick",NA,"no","no",200,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Hai Cheng; Carole Nehme",NA
12,61,"KM-A","current",NA,"12-KMA","from top","mixed (see notes)","Eocene","continuous carbonate","grassland","other (see notes)","closed forest, evergreen broad leaf","thin",NA,NA,NA,1290,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","no","Nikita Kaushal","https://www.ncdc.noaa.gov/paleo/study/12912"
12,62,"MWS-1","current",NA,"12-MWS1","from top","mixed (see notes)","Eocene","continuous carbonate","grassland","other (see notes)","closed forest, evergreen broad leaf","thin",NA,NA,NA,NA,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","no","no","unknown","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Nikita Kaushal",NA
12,63,"MAW-6","current",NA,"12-MAW6","from top","mixed (see notes)","Eocene","continuous carbonate","grassland","other (see notes)","closed forest, evergreen broad leaf","thin",30,NA,NA,NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Franziska Lechleitner",NA
13,64,"BGC-6","current",NA,"13-BGC6","from base","limestone","Devonian",NA,"unknown","unknown","herbaceous vegetation","patchy",NA,"no","no",300,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Andy Baker","https://www.ncdc.noaa.gov/paleo/study/14648"
13,65,"BGC-11_2013","superseded","635","13-BGC11","from base","limestone","Devonian",NA,"unknown","unknown","herbaceous vegetation","patchy",NA,"no","no",300,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Andy Baker","https://www.ncdc.noaa.gov/paleo/study/14648"
13,66,"BGC-14","current",NA,"13-BGC14","from base","limestone","Devonian",NA,"unknown","unknown","herbaceous vegetation","patchy",NA,"no","no",300,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Andy Baker","https://www.ncdc.noaa.gov/paleo/study/14648"
14,67,"LMC-14","current",NA,"14-LMC14","from top","limestone","Cambrian",NA,"shrubland","forest","open forest, other","patchy",NA,"unknown","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Matthew Lachniet","https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=noaa-cave-16517"
14,68,"LMC-21","current",NA,"14-LMC21","from top","limestone","Cambrian",NA,"shrubland","forest","open forest, other","patchy",NA,"unknown","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Matthew Lachniet","https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=noaa-cave-16517"
14,69,"LC-2","current",NA,"14-LC2","from top","limestone","Cambrian",NA,"shrubland","forest","open forest, other","patchy",NA,"unknown","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Matthew Lachniet",NA
15,70,"BA-1b","current",NA,"15-BA1B","from top","limestone","Cretaceous","continuous carbonate","unknown","unknown","closed forest, mixed","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Gina Moseley","https://www.ncdc.noaa.gov/paleo/study/12279"
15,71,"BA-1","current",NA,"15-BA1","from top","limestone","Cretaceous","continuous carbonate","unknown","unknown","closed forest, mixed","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Gina Moseley","https://www.ncdc.noaa.gov/paleo/study/12279"
15,72,"BA-2","current",NA,"15-BA2","from top","limestone","Cretaceous","continuous carbonate","unknown","unknown","closed forest, mixed","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Gina Moseley","https://www.ncdc.noaa.gov/paleo/study/12279"
16,73,"Han-stm1","current",NA,"16-HANSTM1","from base","limestone","Devonian","continuous carbonate","mixed (see notes)","forest","closed forest, deciduous broad leaf","thin",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","PDB","unknown",NA,"no","no","no","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","no","Inga Labuhn",NA
16,74,"Han-stm5b","current",NA,"16-HANSTM5B","from top","limestone","Devonian","continuous carbonate","mixed (see notes)","forest","closed forest, deciduous broad leaf","thin",50,"no","no",100,"stalagmite","unknown",NA,"yes","yes","PDB","unknown",NA,"no","no","no","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","no","Inga Labuhn",NA
16,75,"Han-9","current",NA,"16-HAN9","from top","limestone","Devonian","continuous carbonate","mixed (see notes)","forest","closed forest, deciduous broad leaf","thin",40,"no","no",1000,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Stef Vansteenberge","https://www.ncdc.noaa.gov/paleo/study/20345"
17,76,"HY1","current",NA,"17-HY1","from top","unknown","unknown","discontinuous carbonate","trees and shrubs","forest","open forest, other","unknown",NA,"no","no",600,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Jun Hu","https://www.ncdc.noaa.gov/paleo/study/11177"
17,77,"HY2","current",NA,"17-HY2","from top","unknown","unknown","discontinuous carbonate","trees and shrubs","forest","open forest, other","unknown",NA,"no","no",800,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Jun Hu","https://www.ncdc.noaa.gov/paleo/study/11177"
17,78,"HY3","current",NA,"17-HY3","from top","unknown","unknown","discontinuous carbonate","trees and shrubs","forest","open forest, other","unknown",NA,"no","no",1000,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Jun Hu","https://www.ncdc.noaa.gov/paleo/study/11177"
18,79,"Abissal","current",NA,"18-ABISSAL","from top","limestone","unknown","continuous carbonate","unknown","unknown","shrubs","unknown",NA,"no","no",NA,"stalagmite","seepage flow",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Giselle Utida",NA
18,80,"Ale-1","current",NA,"18-ALE1","from top","limestone","unknown","continuous carbonate","unknown","unknown","shrubs","unknown",NA,"no","no",NA,"stalagmite","seepage flow",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Giselle Utida",NA
19,81,"Kanaan_MIS5","current",NA,"19-KANAANMIS5","from top","limestone","Jurassic","continuous carbonate","unknown","unknown","urban / built up","unknown",50,"no","no",25,"stalagmite","unknown",2.4,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Carole Nehme",NA
19,82,"Kanaan_MIS6","current",NA,"19-KANAANMIS6","from top","limestone","Jurassic","continuous carbonate","unknown","unknown","urban / built up","unknown",50,"no","no",25,"stalagmite","unknown",0.5,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Carole Nehme",NA
20,83,"SC02","current partially modified","850","20-SC02","from top","limestone","unknown","continuous carbonate","unknown","unknown","closed forest, evergreen broad leaf","unknown",NA,NA,NA,NA,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Sakonvan Chawchai",NA
20,84,"SC03","current",NA,"20-SC03","from top","limestone","unknown","continuous carbonate","unknown","unknown","closed forest, evergreen broad leaf","unknown",NA,NA,NA,NA,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Sakonvan Chawchai",NA
21,85,"SU967","current",NA,"21-SU967","from top","dolomite limestone","Ordovician",NA,"unknown","unknown","herbaceous vegetation","unknown",10,"no","no",20,"stalagmite","seepage flow",NA,"yes","yes","Vienna-PDB","yes",NA,"yes","no","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Andy Baker","https://www.ncdc.noaa.gov/paleo/study/10072"
21,86,"SU032","current",NA,"21-SU032","from top","dolomite limestone","Ordovician",NA,"unknown","unknown","herbaceous vegetation","unknown",10,"no","no",20,"stalagmite","seepage flow",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Andy Baker",NA
22,87,"Merc-1","current",NA,"22-MERC1","from top","limestone","Jurassic","continuous carbonate","unknown","farmland","cultivated and managed vegetation / agriculture","thin",25,"no","no",10,"stalagmite","unknown",3,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Andy Baker",NA
22,88,"Asfa-3","current",NA,"22-ASFA3","from top","limestone","Jurassic","continuous carbonate","unknown","farmland","cultivated and managed vegetation / agriculture","thin",30,"no","no",15,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"yes","no","yes","no","yes","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Andy Baker",NA
23,89,"LG11","current",NA,"23-LG11","from top","limestone","Precambrian","discontinuous carbonate","deciduous","mixed (see notes)","shrubs","patchy",NA,"no","no",700,"stalagmite","unknown",3,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nicolás M. Stríkis, Vitor Azevedo","10.1594/PANGAEA.932757"
23,90,"LG3","current",NA,"23-LG3","from top","limestone","Precambrian","discontinuous carbonate","deciduous","mixed (see notes)","shrubs","patchy",NA,"no","no",700,"stalagmite","unknown",3,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nicolás M. Stríkis, Vitor Azevedo","10.1594/PANGAEA.932757"
24,91,"LSF16","current",NA,"24-LSF16","from top","limestone","Precambrian","discontinuous carbonate","deciduous","mixed (see notes)","herbaceous vegetation","patchy",20,"no","no",NA,"stalagmite","unknown",3,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes","unknown","SrCO3 (NIST SRM 987)","no","no","no","no","Nicolás M. Stríkis; Vitor Azevedo",NA
24,92,"LSF3_2015","current partially modified","604","24-LSF3","from top","limestone","Precambrian","discontinuous carbonate","deciduous","mixed (see notes)","herbaceous vegetation","patchy",20,"no","no",NA,"stalagmite","unknown",3,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nicolás M. Stríkis; Vitor Azevedo",NA
25,93,"PAL3","current",NA,"25-PAL3","from top","limestone","Triassic","continuous carbonate","unknown","unknown","closed forest, evergreen broad leaf","unknown",80,"no","no",600,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","James Apaéstegui","https://www.ncdc.noaa.gov/paleo/study/19301"
25,94,"PAL4","current",NA,"25-PAL4","from top","limestone","Triassic","continuous carbonate","unknown","unknown","closed forest, evergreen broad leaf","unknown",80,"no","no",700,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","James Apaéstegui","https://www.ncdc.noaa.gov/paleo/study/19301"
26,95,"FM3","current",NA,"26-FM3","from top","marble","unknown",NA,"mixed (see notes)","forest","herbaceous vegetation","unknown",30,"no","no",200,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Andy Baker",NA
26,96,"Oks82","current",NA,"26-OKS82","from top","marble","unknown",NA,"mixed (see notes)","forest","herbaceous vegetation","unknown",20,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","yes","Andy Baker",NA
27,97,"TM0","current",NA,"27-TM0","from top","dolomite","Precambrian","discontinuous carbonate","deciduous","forest","herbaceous vegetation","thick",30,"yes","yes",250,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Barbara Wortham","https://www.ncdc.noaa.gov/paleo/study/21550"
27,98,"TM2","current",NA,"27-TM2","from top","dolomite","Precambrian","discontinuous carbonate","deciduous","forest","herbaceous vegetation","thick",30,"yes","yes",500,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","unknown","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Corinne Wong",NA
28,99,"VSPM1","current",NA,"28-VSPM1","from top","dolomite","Precambrian","discontinuous carbonate","sparse","limited or no use","shrubs","thin",NA,"no","no",1,"stalagmite","seasonal drip",NA,"yes","yes","Vienna-PDB","unknown",NA,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Syed Masood Ahmed",NA
28,100,"VSPM4","current",NA,"28-VSPM4","from top","dolomite","Precambrian","discontinuous carbonate","sparse","limited or no use","shrubs","thin",NA,NA,NA,1,"stalagmite","seasonal drip",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Syed Masood Ahmad",NA
29,101,"MC-S1","current",NA,"29-MCS1","from top","limestone","Cambrian","discontinuous carbonate","sparse","limited or no use","open forest, other","unknown",17,"no","no",100,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","yes","unknown","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"yes","no","no","yes","Pauline Treble, Andy Baker",NA
