"dating_id","entity_id","date_type","depth_dating","dating_thickness","lab_num","material_dated","min_weight","max_weight","uncorr_age","uncorr_age_uncert_pos","uncorr_age_uncert_neg","14C_correction","calib_used","date_used","238U_content","238U_uncertainty","232Th_content","232Th_uncertainty","230Th_content","230Th_uncertainty","230Th_232Th_ratio","230Th_232Th_ratio_uncertainty","230Th_238U_activity","230Th_238U_activity_uncertainty","234U_238U_activity","234U_238U_activity_uncertainty","ini_230Th_232Th_ratio","ini_230Th_232Th_ratio_uncertainty","decay_constant","corr_age","corr_age_uncert_pos","corr_age_uncert_neg","date_used_lin_interp","date_used_lin_reg","date_used_Bchron","date_used_Bacon","date_used_OxCal","date_used_copRa","date_used_StalAge"
10669,593,"MC-ICP-MS U/Th",235.1,NA," III-29","calcite",NA,NA,31210,90,90,NA,NA,"yes",185,0.2,980,20,NA,NA,307.693183175,5.56072017787,0.5347,0.0012,2.097,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",31140,100,100,NA,NA,"yes","yes","yes",NA,NA
10670,593,"MC-ICP-MS U/Th",245.8,NA," III-30","calcite",NA,NA,31830,90,90,NA,NA,"yes",174.7,0.2,255,5,NA,NA,1130.6797695,24.0964541041,0.5394,0.0011,2.079,0.003,0.815572292754,0.407786146377,"Cheng et al. 2013",31810,90,90,NA,NA,"yes","yes","yes",NA,NA
10671,593,"MC-ICP-MS U/Th",253.5,NA," I-13","calcite",NA,NA,32560,320,320,NA,NA,"yes",131.2,0.5,1769,9,NA,NA,124.189417306,0.926786696311,0.5482,0.0039,2.072,0.01,0.815572292754,0.407786146377,"Cheng et al. 2013",32380,330,330,NA,NA,"yes","yes","yes",NA,NA
10672,593,"MC-ICP-MS U/Th",259.1,NA," III-31","calcite",NA,NA,32970,90,90,NA,NA,"yes",170,0.2,550,10,NA,NA,519.000549934,11.1214403557,0.5512,0.0012,2.061,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",32930,100,100,NA,NA,"yes","yes","yes",NA,NA
10673,593,"MC-ICP-MS U/Th",265,NA," III-14","calcite",NA,NA,33430,90,90,NA,NA,"yes",187.5,0.2,750,20,NA,NA,422.614733518,9.26786696311,0.5517,0.0011,2.038,0.003,0.815572292754,0.407786146377,"Cheng et al. 2013",33380,100,100,NA,NA,"yes","yes","yes",NA,NA
10674,593,"MC-ICP-MS U/Th",284.3,NA," I-14","calcite",NA,NA,34580,250,250,NA,NA,"yes",142,0.4,559,7,NA,NA,430.029027088,5.56072017787,0.5533,0.0031,1.986,0.006,0.815572292754,0.407786146377,"Cheng et al. 2013",34530,260,260,NA,NA,"yes","yes","yes",NA,NA
10675,593,"MC-ICP-MS U/Th",294.1,NA," III-15","calcite",NA,NA,35400,90,90,NA,NA,"yes",179.8,0.2,156,4,NA,NA,1996.29854385,44.4857614229,0.5668,0.0011,1.993,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",35390,90,90,NA,NA,"yes","yes","yes",NA,NA
10676,593,"MC-ICP-MS U/Th",296.6,NA," III-16","calcite",NA,NA,35620,100,100,NA,NA,"yes",181.9,0.2,311,7,NA,NA,1013.90464576,29.657174282,0.5676,0.0012,1.986,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",35590,100,100,NA,NA,"yes","yes","yes",NA,NA
10677,593,"MC-ICP-MS U/Th",298.3,NA," I-15","calcite",NA,NA,35920,310,310,NA,NA,"yes",172.6,0.7,204,7,NA,NA,1464.32298017,55.6072017787,0.5684,0.0035,1.974,0.008,0.815572292754,0.407786146377,"Cheng et al. 2013",35900,310,310,NA,NA,"yes","yes","yes",NA,NA
10678,593,"MC-ICP-MS U/Th",303.6,NA," III-17","calcite",NA,NA,36250,90,90,NA,NA,"yes",175.2,0.2,114,3,NA,NA,2691.38856609,64.8750687418,0.572,0.0011,1.971,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",36240,90,90,NA,NA,"yes","yes","yes",NA,NA
10679,593,"MC-ICP-MS U/Th",306.3,NA," I-16","calcite",NA,NA,36560,280,280,NA,NA,"yes",191.5,0.6,347,7,NA,NA,963.858164164,18.5357339262,0.5728,0.0033,1.96,0.007,0.815572292754,0.407786146377,"Cheng et al. 2013",36530,280,280,NA,NA,"yes","yes","yes",NA,NA
10680,593,"MC-ICP-MS U/Th",314.1,NA," I-17","calcite",NA,NA,37400,320,320,NA,NA,"yes",207.4,0.8,270,6,NA,NA,1371.64431054,37.0714678525,0.5835,0.0036,1.957,0.008,0.815572292754,0.407786146377,"Cheng et al. 2013",37390,320,320,NA,NA,"yes","yes","yes",NA,NA
10681,593,"MC-ICP-MS U/Th",331.1,NA," III-18","calcite",NA,NA,38440,110,110,NA,NA,"yes",166.2,0.2,640,10,NA,NA,496.757669223,9.26786696311,0.621,0.0012,2.033,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",38390,110,110,NA,NA,"yes","yes","yes",NA,NA
10682,593,"MC-ICP-MS U/Th",352.5,NA," III-19","calcite",NA,NA,39770,90,90,NA,NA,"yes",204.2,0.2,192,4,NA,NA,2144.58441526,46.3393348156,0.6588,0.0011,2.093,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",39760,90,90,NA,NA,"yes","yes","yes",NA,NA
10683,593,"MC-ICP-MS U/Th",366.3,NA," III-20","calcite",NA,NA,41230,110,110,NA,NA,"yes",185.7,0.1,1210,20,NA,NA,315.107476746,5.56072017787,0.6749,0.0013,2.08,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",41150,120,120,NA,NA,"yes","yes","yes",NA,NA
10684,593,"MC-ICP-MS U/Th",370.8,NA," I-19","calcite",NA,NA,41900,330,330,NA,NA,"yes",174.3,0.5,1629,8,NA,NA,224.097023168,1.4828587141,0.6855,0.0038,2.084,0.007,0.815572292754,0.407786146377,"Cheng et al. 2013",41780,330,330,NA,NA,"yes","yes","yes",NA,NA
10685,593,"MC-ICP-MS U/Th",389.1,NA," I-20","calcite",NA,NA,42790,370,370,NA,NA,"yes",158.1,0.6,1611,8,NA,NA,212.234153455,1.4828587141,0.7076,0.0043,2.112,0.009,0.815572292754,0.407786146377,"Cheng et al. 2013",42660,380,380,NA,NA,"yes","yes","yes",NA,NA
10686,593,"MC-ICP-MS U/Th",393.9,NA," I-21","calcite",NA,NA,43440,320,320,NA,NA,"yes",233.1,0.7,762,7,NA,NA,676.554288307,7.41429357049,0.7231,0.0039,2.131,0.006,0.815572292754,0.407786146377,"Cheng et al. 2013",43400,320,320,NA,NA,"yes","yes","yes",NA,NA
10687,593,"MC-ICP-MS U/Th",397.1,NA," III-32","calcite",NA,NA,43710,110,110,NA,NA,"yes",193.6,0.2,308,6,NA,NA,1401.30148482,29.657174282,0.7282,0.0014,2.135,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",43690,120,120,NA,NA,"yes","yes","yes",NA,NA
10688,593,"MC-ICP-MS U/Th",405.5,NA," III-33","calcite",NA,NA,44290,130,130,NA,NA,"yes",163.5,0.2,890,20,NA,NA,420.761160125,9.26786696311,0.7505,0.0016,2.175,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",44220,140,140,NA,NA,"yes","yes","yes",NA,NA
10689,593,"MC-ICP-MS U/Th",408.5,NA," III-21","calcite",NA,NA,44780,110,110,NA,NA,"yes",187.8,0.1,441,9,NA,NA,993.515338446,20.3893073188,0.764,0.0014,2.193,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",44750,110,110,NA,NA,"yes","yes","yes",NA,NA
10690,593,"MC-ICP-MS U/Th",415.6,NA," III-22","calcite",NA,NA,45240,110,110,NA,NA,"yes",217.9,0.2,890,20,NA,NA,576.461325106,11.1214403557,0.7722,0.0013,2.197,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",45190,110,110,NA,NA,"yes","yes","yes",NA,NA
10691,593,"MC-ICP-MS U/Th",430.6,NA," I-23","calcite",NA,NA,47000,470,470,NA,NA,"yes",205,0.8,2900,10,NA,NA,174.050541567,1.29750137484,0.8059,0.0057,2.221,0.009,0.815572292754,0.407786146377,"Cheng et al. 2013",46830,470,470,NA,NA,"yes","yes","yes",NA,NA
10692,593,"MC-ICP-MS U/Th",439.5,NA," III-34","calcite",NA,NA,47190,140,140,NA,NA,"yes",209.8,0.3,193,4,NA,NA,2706.21715323,55.6072017787,0.8148,0.0017,2.237,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",47180,140,140,NA,NA,"yes","yes","yes",NA,NA
10693,593,"MC-ICP-MS U/Th",451.1,NA," III-24","calcite",NA,NA,48320,120,120,NA,NA,"yes",229.9,0.3,974,20,NA,NA,596.850632424,12.9750137484,0.8272,0.0015,2.227,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",48270,130,130,NA,NA,"yes","yes","yes",NA,NA
10694,593,"MC-ICP-MS U/Th",458.7,NA," III-35","calcite",NA,NA,49340,130,130,NA,NA,"yes",201.1,0.2,650,10,NA,NA,782.207971687,16.6821605336,0.8252,0.0015,2.185,0.003,0.815572292754,0.407786146377,"Cheng et al. 2013",49300,130,130,NA,NA,"yes","yes","yes",NA,NA
10695,593,"MC-ICP-MS U/Th",466.5,NA," III-36","calcite",NA,NA,50340,140,140,NA,NA,"yes",213.9,0.2,2300,50,NA,NA,239.110967648,5.56072017787,0.8387,0.0017,2.185,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",50210,170,170,NA,NA,"yes","yes","yes",NA,NA
10696,593,"MC-ICP-MS U/Th",472.2,NA," III-37","calcite",NA,NA,51540,150,150,NA,NA,"yes",167.5,0.1,2000,40,NA,NA,211.307366759,3.70714678525,0.8252,0.0017,2.111,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",51390,180,180,NA,NA,"yes","yes","yes",NA,NA
10697,593,"MC-ICP-MS U/Th",475.6,NA," III-25","calcite",NA,NA,53030,140,140,NA,NA,"yes",176.9,0.2,16400,330,NA,NA,27.4328862108,0.556072017787,0.8324,0.0015,2.081,0.002,0.815572292754,0.407786146377,"Cheng et al. 2013",51830,860,860,NA,NA,"yes","yes","yes",NA,NA
10698,593,"MC-ICP-MS U/Th",484.8,NA," III-27","calcite",NA,NA,53210,170,170,NA,NA,"yes",165.9,0.2,4200,80,NA,NA,105.653683379,1.85357339262,0.8718,0.002,2.171,0.003,0.815572292754,0.407786146377,"Cheng et al. 2013",52900,280,280,NA,NA,"yes","yes","yes",NA,NA
10699,593,"MC-ICP-MS U/Th",493.3,NA," III-38","calcite",NA,NA,53280,150,150,NA,NA,"yes",193.9,0.2,4760,100,NA,NA,113.06797695,1.85357339262,0.9102,0.0018,2.261,0.003,0.815572292754,0.407786146377,"Cheng et al. 2013",52990,250,250,NA,NA,"yes","yes","yes",NA,NA
10700,593,"MC-ICP-MS U/Th",494,NA," I-27","calcite",NA,NA,53710,560,560,NA,NA,"yes",188.3,0.7,4680,20,NA,NA,112.326547593,0.926786696311,0.9148,0.0067,2.258,0.009,0.815572292754,0.407786146377,"Cheng et al. 2013",53420,580,580,NA,NA,"yes","yes","yes",NA,NA
10701,422,"MC-ICP-MS U/Th",2,NA,NA,"unknown",NA,NA,273,15,15,NA,NA,"yes",157.5,0.4,499,65,NA,NA,22,3,0.0223,0.00012,8.921,1.008,15,7.5,"Cheng et al. 2000",26,98,98,"yes",NA,NA,NA,NA,"yes","yes"
10702,422,"MC-ICP-MS U/Th",4,NA,NA,"unknown",NA,NA,235,10,10,NA,NA,"yes",154.6,0.4,185,35,NA,NA,50,10,0.0197,8e-04,9.155,1.007,15,7.5,"Cheng et al. 2000",107,38,38,"yes",NA,NA,NA,NA,"yes","yes"
10703,422,"MC-ICP-MS U/Th",9,NA,NA,"unknown",NA,NA,353,9,9,NA,NA,"yes",152.6,0.4,91,33,NA,NA,145,52,0.0281,7e-04,8.721,1.006,15,7.5,"Cheng et al. 2000",292,9,9,"yes",NA,NA,NA,NA,"yes","yes"
10704,422,"MC-ICP-MS U/Th",14.5,NA,NA,"unknown",NA,NA,501,10,10,NA,NA,"yes",154.4,0.4,60,35,NA,NA,330,191,0.0417,8e-04,9.104,1.006,15,7.5,"Cheng et al. 2000",420,20,20,"yes",NA,NA,NA,NA,"yes","yes"
10705,422,"MC-ICP-MS U/Th",18.5,NA,NA,"unknown",NA,NA,647,18,18,NA,NA,"yes",143.2,0.5,81,36,NA,NA,289,129,0.0531,0.0014,8.991,1.017,15,7.5,"Cheng et al. 2000",555,28,28,"yes",NA,NA,NA,NA,"yes","yes"
10706,422,"MC-ICP-MS U/Th",24,NA,NA,"unknown",NA,NA,727,10,10,NA,NA,"yes",155.6,0.4,100,32,NA,NA,290,94,0.0609,8e-04,9.174,1.008,15,7.5,"Cheng et al. 2000",631,24,24,"yes",NA,NA,NA,NA,"yes","yes"
10707,422,"MC-ICP-MS U/Th",29,NA,NA,"unknown",NA,NA,1875,17,17,NA,NA,"yes",150.9,0.4,110,39,NA,NA,698,247,0.167,0.0015,9.79,1.008,15,7.5,"Cheng et al. 2000",1776,30,30,"yes",NA,NA,NA,NA,"yes","yes"
10708,422,"MC-ICP-MS U/Th",33.5,NA,NA,"unknown",NA,NA,4055,24,24,NA,NA,"yes",152.6,0.4,225,34,NA,NA,648,97,0.3119,0.0018,8.513,1.006,15,7.5,"Cheng et al. 2000",3906,53,53,"yes",NA,NA,NA,NA,"yes","yes"
10709,422,"MC-ICP-MS U/Th",44,NA,NA,"unknown",NA,NA,4702,205,205,NA,NA,"yes",144.6,0.4,163,35,NA,NA,930,201,0.344,0.002,8.114,1.007,15,7.5,"Cheng et al. 2000",4570,49,49,"yes",NA,NA,NA,NA,"yes","yes"
10710,422,"MC-ICP-MS U/Th",53,NA,NA,"unknown",NA,NA,5491,37,37,NA,NA,"yes",149,0.4,126,34,NA,NA,1411,377,0.3908,0.0026,7.916,1.007,15,7.5,"Cheng et al. 2000",5376,49,49,"yes",NA,NA,NA,NA,"yes","yes"
10711,422,"MC-ICP-MS U/Th",70,NA,NA,"unknown",NA,NA,6201,41,41,NA,NA,"yes",107.8,0.3,192,46,NA,NA,920,219,0.5366,0.0033,9.645,1.014,15,7.5,"Cheng et al. 2000",6045,67,67,"yes",NA,NA,NA,NA,"yes","yes"
10712,422,"MC-ICP-MS U/Th",83,NA,NA,"unknown",NA,NA,6655,47,47,NA,NA,"yes",143.2,0.5,159,38,NA,NA,1377,331,0.5009,0.0034,8.402,1.013,15,7.5,"Cheng et al. 2000",6527,60,60,"yes",NA,NA,NA,NA,"yes","yes"
10713,422,"MC-ICP-MS U/Th",103,NA,NA,"unknown",NA,NA,7169,44,44,NA,NA,"yes",146.2,0.4,185,44,NA,NA,1305,314,0.5405,0.0032,8.431,1.01,15,7.5,"Cheng et al. 2000",7032,62,62,"yes",NA,NA,NA,NA,"yes","yes"
10714,422,"MC-ICP-MS U/Th",113,NA,NA,"unknown",NA,NA,9911,54,54,NA,NA,"yes",137.5,0.4,453,37,NA,NA,633,52,0.6825,0.0035,7.771,1.008,15,7.5,"Cheng et al. 2000",9633,123,123,"yes",NA,NA,NA,NA,"yes","yes"
10715,422,"MC-ICP-MS U/Th",128,NA,NA,"unknown",NA,NA,10439,84,84,NA,NA,"yes",131.8,0.4,933,35,NA,NA,301,12,0.698,0.0053,7.561,1.009,15,7.5,"Cheng et al. 2000",9895,256,256,"yes",NA,NA,NA,NA,"yes","yes"
10716,422,"MC-ICP-MS U/Th",140,NA,NA,"unknown",NA,NA,11181,66,66,NA,NA,"yes",128.3,0.4,1421,38,NA,NA,221,6,0.8007,0.0044,8.116,1.013,15,7.5,"Cheng et al. 2000",10417,359,359,"yes",NA,NA,NA,NA,"yes","yes"
10717,422,"MC-ICP-MS U/Th",151,NA,NA,"unknown",NA,NA,11652,69,69,NA,NA,"yes",121,0.3,808,40,NA,NA,381,19,0.8331,0.0047,8.115,1.009,15,7.5,"Cheng et al. 2000",11169,223,223,"yes",NA,NA,NA,NA,"yes","yes"
10718,422,"MC-ICP-MS U/Th",156,NA,NA,"unknown",NA,NA,78423,496,496,NA,NA,"yes",182.7,0.6,90,51,NA,NA,35405,20025,5.7177,0.0259,10.196,1.017,15,7.5,"Cheng et al. 2000",78343,496,496,"yes",NA,NA,NA,NA,"yes","yes"
10719,422,"Event; hiatus",28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"yes","yes"
10720,422,"Event; hiatus",31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"yes","yes"
10721,422,"Event; hiatus",111.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"yes","yes"
10722,93,"MC-ICP-MS U/Th",2,NA,NA,"calcite",150,220,143,5,5,NA,NA,"yes",474,1.1,499,10,NA,NA,124.1894173,5.56,0.0043,1e-04,3.2695,0.005,NA,NA,"Cheng et al. 2013",84,8,8,"yes",NA,"yes","yes","yes","yes",NA
10723,93,"MC-ICP-MS U/Th",6,NA,NA,"calcite",150,220,229,5,5,NA,NA,"yes",442.2,1.1,185,4,NA,NA,502.3183894,14.83,0.0069,1e-04,3.2737,0.0052,NA,NA,"Cheng et al. 2013",176,5,5,"yes",NA,"yes","yes","yes","yes",NA
10724,93,"MC-ICP-MS U/Th",10,NA,NA,"calcite",150,220,342,4,4,NA,NA,"yes",471.2,1.2,149,4,NA,NA,986.1010449,25.95,0.0102,1e-04,3.2657,0.0055,NA,NA,"Cheng et al. 2013",289,5,5,"yes",NA,"yes","yes","yes","yes",NA
10725,93,"MC-ICP-MS U/Th",16,NA,NA,"calcite",150,220,491,4,4,NA,NA,"yes",497.6,1.3,126,3,NA,NA,1764.60187,44.49,0.0147,1e-04,3.2645,0.005,NA,NA,"Cheng et al. 2013",438,4,4,"yes",NA,"yes","yes","yes","yes",NA
10726,93,"MC-ICP-MS U/Th",29,NA,NA,"calcite",150,220,672,5,5,NA,NA,"yes",488.4,1.3,78,2,NA,NA,3827.629056,109.36,0.0201,1e-04,3.2645,0.0052,NA,NA,"Cheng et al. 2013",621,5,5,"yes",NA,"yes","yes","yes","yes",NA
10727,93,"MC-ICP-MS U/Th",39,NA,NA,"calcite",150,220,912,15,15,NA,NA,"yes",122,0.4,16,1,NA,NA,6307.710255,376.28,0.0272,4e-04,3.2686,0.0054,NA,NA,"Cheng et al. 2013",861,15,15,"yes",NA,"yes","yes","yes","yes",NA
10728,94,"MC-ICP-MS U/Th",3,NA,NA,"calcite",150,220,301,7,7,NA,NA,"yes",181,0.4,1575,32,NA,NA,31.51075,1.853573,0.009,2e-04,NA,NA,NA,NA,"Cheng et al. 2013",174,55,55,"yes",NA,"yes","yes","yes","yes",NA
10729,94,"MC-ICP-MS U/Th",6,NA,NA,"calcite",150,220,251,14,14,NA,NA,"yes",93.9,0.1,131,3,NA,NA,164.968,9.267867,0.0075,4e-04,3.2833,0.0031,NA,NA,"Cheng et al. 2013",189,16,16,"yes",NA,"yes","yes","yes","yes",NA
10730,94,"MC-ICP-MS U/Th",11,NA,NA,"calcite",150,220,312,22,22,NA,NA,"yes",230,0.7,293,6,NA,NA,226.5067,16.4968,0.00943908,0.00066,3.3062,0.0079,NA,NA,"Cheng et al. 2013",250,23,23,"yes",NA,"yes","yes","yes","yes",NA
10731,94,"MC-ICP-MS U/Th",16,NA,NA,"calcite",150,220,419,14,14,NA,NA,"yes",422.5,0.7,307,7,NA,NA,529.3806,20.94538,0.012608153,0.00042,3.2892,0.0042,NA,NA,"Cheng et al. 2013",362,15,15,"yes",NA,"yes","yes","yes","yes",NA
10732,94,"MC-ICP-MS U/Th",22,NA,NA,"calcite",150,220,507,4,4,NA,NA,"yes",349,1.1,316,6,NA,NA,517.147,11.12144,0.0153,1e-04,3.293,0.006,NA,NA,"Cheng et al. 2013",449,7,7,"yes",NA,"yes","yes","yes","yes",NA
10733,94,"MC-ICP-MS U/Th",26,NA,NA,"calcite",150,220,566,14,14,NA,NA,"yes",335,0.9,231,5,NA,NA,756.814,24.28181,0.017067833,0.00041,3.2969,0.0066,NA,NA,"Cheng et al. 2013",510,14,14,"yes",NA,"yes","yes","yes","yes",NA
10734,94,"MC-ICP-MS U/Th",33,NA,NA,"calcite",150,220,619,21,21,NA,NA,"yes",281,0.9,144,4,NA,NA,1111.217,47.82219,0.018617254,0.00064,3.2847,0.0078,NA,NA,"Cheng et al. 2013",565,21,21,"yes",NA,"yes","yes","yes","yes",NA
10735,94,"MC-ICP-MS U/Th",40,NA,NA,"calcite",150,220,714,5,5,NA,NA,"yes",309,0.5,288,6,NA,NA,706.2115,14.82859,0.0216,1e-04,3.301,0.005,NA,NA,"Cheng et al. 2013",656,8,8,"yes",NA,"yes","yes","yes","yes",NA
10736,94,"MC-ICP-MS U/Th",46,NA,NA,"calcite",150,220,845,21,21,NA,NA,"yes",220.9,0.6,88,3,NA,NA,1949.588,75.44044,0.025492211,0.00063,3.2987,0.0069,NA,NA,"Cheng et al. 2013",792,21,21,"yes",NA,"yes","yes","yes","yes",NA
10737,94,"MC-ICP-MS U/Th",50,NA,NA,"calcite",150,220,1048,8,8,NA,NA,"yes",277,0.4,692,14,NA,NA,385.5433,7.414294,0.0316,2e-04,3.296,0.004,NA,NA,"Cheng et al. 2013",976,17,17,"yes",NA,"yes","yes","yes","yes",NA
10738,94,"MC-ICP-MS U/Th",57,NA,NA,"calcite",150,220,1163,19,19,NA,NA,"yes",325,1,278,6,NA,NA,1251.162,33.36432,0.035023,6e-04,3.2972,0.0081,NA,NA,"Cheng et al. 2013",1106,20,20,"yes",NA,"yes","yes","yes","yes",NA
10739,94,"MC-ICP-MS U/Th",68,NA,NA,"calcite",150,220,1277,6,6,NA,NA,"yes",360,0.5,289,6,NA,NA,1464.323,29.65717,0.0384,2e-04,3.294,0.005,NA,NA,"Cheng et al. 2013",1220,8,8,"yes",NA,"yes","yes","yes","yes",NA
10740,94,"MC-ICP-MS U/Th",78,NA,NA,"calcite",150,220,1617,14,14,NA,NA,"yes",94.7,0.2,223,5,NA,NA,632.0685,12.97501,0.0487,4e-04,3.3029,0.0074,NA,NA,"Cheng et al. 2013",1547,20,20,"yes",NA,"yes","yes","yes","yes",NA
10741,594,"MC-ICP-MS U/Th",2,NA,NA,"aragonite",NA,NA,1026,5,5,NA,NA,"yes",8380,170,944,19,NA,NA,449,2.04,0.01718,8e-05,1.8324,6e-04,0.8,0.4,"Cheng et al. 2013",958,5,5,"yes","yes","yes","yes",NA,"yes",NA
10742,594,"MC-ICP-MS U/Th",16,NA,NA,"aragonite",NA,NA,1232,8,8,NA,NA,"yes",6840,140,2230,50,NA,NA,186,2.22,0.02069,0.00014,1.8405,7e-04,0.8,0.4,"Cheng et al. 2013",1159,9,9,"yes","yes","yes","yes",NA,"yes",NA
10743,594,"MC-ICP-MS U/Th",36,NA,NA,"aragonite",NA,NA,1395,10,10,NA,NA,"yes",5070,100,300,20,NA,NA,1190,74.1,0.02385,0.00017,1.8748,0.0012,0.8,0.4,"Cheng et al. 2013",1327,10,10,"yes","yes","yes","yes",NA,"yes",NA
10744,594,"MC-ICP-MS U/Th",55,NA,NA,"aragonite",NA,NA,1498,9,9,NA,NA,"yes",6560,130,186,19,NA,NA,2630,260,0.0253,0.00015,1.852,6e-04,0.8,0.4,"Cheng et al. 2013",1431,9,9,"yes","yes","yes","yes",NA,"yes",NA
10745,594,"MC-ICP-MS U/Th",80,NA,NA,"aragonite",NA,NA,1673,8,8,NA,NA,"yes",6950,140,710,30,NA,NA,795,24.1,0.02767,0.00013,1.8153,0.0016,0.8,0.4,"Cheng et al. 2013",1605,8,8,"yes","yes","yes","yes",NA,"yes",NA
10746,594,"Event; hiatus",86.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes",NA,"yes",NA
10747,594,"MC-ICP-MS U/Th",93,NA,NA,"aragonite",NA,NA,3509,15,15,NA,NA,"yes",3660,70,2770,60,NA,NA,229,1.67,0.0587,2e-04,1.8499,8e-04,0.8,0.4,"Cheng et al. 2013",3429,16,16,"yes","yes","yes","yes",NA,"yes",NA
10748,594,"MC-ICP-MS U/Th",114.9,NA,NA,"aragonite",NA,NA,3794,13,13,NA,NA,"yes",3900,80,1270,30,NA,NA,580,7.41,0.0641,2e-04,1.8707,8e-04,0.8,0.4,"Cheng et al. 2013",3721,14,14,"yes","yes","yes","yes",NA,"yes",NA
10749,594,"Event; hiatus",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes",NA,"yes",NA
10750,594,"MC-ICP-MS U/Th",117,NA,NA,"aragonite",NA,NA,5676,15,15,NA,NA,"yes",17300,300,870,30,NA,NA,5190,111,0.0887,2e-04,1.7427,8e-04,0.8,0.4,"Cheng et al. 2013",5608,15,15,"yes","yes","yes","yes",NA,"yes",NA
10751,594,"MC-ICP-MS U/Th",138,NA,NA,"aragonite",NA,NA,5839,19,19,NA,NA,"yes",7050,140,3820,80,NA,NA,490,2.41,0.0904,3e-04,1.7273,0.0017,0.8,0.4,"Cheng et al. 2013",5763,20,20,"yes","yes","yes","yes",NA,"yes",NA
10752,594,"Event; hiatus",145.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes",NA,"yes",NA
10753,594,"MC-ICP-MS U/Th",153,NA,NA,"aragonite",NA,NA,7400,30,30,NA,NA,"yes",3040,60,160,20,NA,NA,5930,741,0.1043,4e-04,1.5825,7e-04,0.8,0.4,"Cheng et al. 2013",7333,30,30,"yes","yes","yes","yes",NA,"yes",NA
10754,594,"MC-ICP-MS U/Th",173,NA,NA,"aragonite",NA,NA,7950,30,30,NA,NA,"yes",2570,50,210,20,NA,NA,4080,371,0.1131,4e-04,1.6016,0.001,0.8,0.4,"Cheng et al. 2013",7883,30,30,"yes","yes","yes","yes",NA,"yes",NA
10755,594,"MC-ICP-MS U/Th",209,NA,NA,"aragonite",NA,NA,9490,30,30,NA,NA,"yes",4080,80,370,7,NA,NA,4360,13,0.1346,4e-04,1.6073,0.001,0.8,0.4,"Cheng et al. 2013",9423,30,30,"yes","yes","yes","yes",NA,"yes",NA
10756,595,"C14",3.4,NA,"DeA-16554","calcite",NA,NA,NA,NA,NA,NA,"other (see notes)","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,0,0,NA,NA,NA,NA,NA,NA,NA
10757,595,"C14",4.85,NA,"DeA-16555","calcite",NA,NA,NA,NA,NA,NA,"other (see notes)","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,0,0,NA,NA,NA,NA,NA,NA,NA
10758,595,"C14",6.85,NA,"DeA-16556","calcite",NA,NA,NA,NA,NA,NA,"other (see notes)","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,0,0,NA,NA,NA,NA,NA,NA,NA
10759,595,"C14",7.65,NA,"DeA-10639","calcite",NA,NA,NA,NA,NA,NA,"other (see notes)","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,0,0,NA,NA,NA,NA,NA,NA,NA
