index 1,index 2,ID 1,ID 2,correlation,distance (km)
1314,5313,pages2k_2538,iso2k_1862,0.999999999661364,0.5755880921999212
1325,2149,pages2k_2561,FE23_northamerica_canada_cana094,0.9860766198395489,4.317456281074108
1330,1337,pages2k_2569,pages2k_2582,1.0,0.0
1339,1342,pages2k_2592,pages2k_2596,1.0,0.0
1340,1343,pages2k_2594,pages2k_2598,1.0,0.0
1341,1344,pages2k_2595,pages2k_2599,1.0,0.0
1347,1348,pages2k_2604,pages2k_2606,0.9999999999998912,0.0
1347,5216,pages2k_2604,iso2k_1481,0.9999999999774061,0.5335020039767102
1348,5216,pages2k_2606,iso2k_1481,0.9999999999773223,0.5335020039767102
1349,1350,pages2k_2607,pages2k_2609,0.9993063378972383,0.0
1349,1352,pages2k_2607,pages2k_2612,0.9993063378972383,0.0
1350,1352,pages2k_2609,pages2k_2612,1.0,0.0
1353,5212,pages2k_2613,iso2k_1470,1.0,0.0
1355,5239,pages2k_2617,iso2k_1573,1.0,0.0
1363,3961,pages2k_2634,FE23_northamerica_usa_id013,0.9748413733893858,1.8532231170311824
1368,1375,pages2k_2642,pages2k_2655,0.987327004694474,0.0
1377,3336,pages2k_2660,FE23_northamerica_usa_ak014,0.9947190610483324,5.559669351093426
1386,4663,pages2k_2677,FE23_northamerica_usa_wy023,0.9789527632198495,4.556051501980059
1390,1397,pages2k_2684,pages2k_2697,0.9201160728354159,0.0
1391,1398,pages2k_2685,pages2k_2698,1.0,0.0
1400,3415,pages2k_2703,FE23_northamerica_usa_ak094,0.983893502194113,5.851894956811684
1410,2278,pages2k_2722,FE23_northamerica_canada_cana238,0.9997808243683045,3.5216567655985758
1415,1422,pages2k_2730,pages2k_2743,0.9868122741818174,0.0
1426,5266,pages2k_2750,iso2k_1708,0.9999999999987221,0.3070428433390891
1427,1429,pages2k_2752,pages2k_2755,0.9994757834201398,0.0
1427,1432,pages2k_2752,pages2k_2759,0.9994757834201398,0.0
1428,1431,pages2k_2754,pages2k_2758,0.9999999999999998,0.0
1429,1432,pages2k_2755,pages2k_2759,1.0,0.0
1451,1452,pages2k_2793,pages2k_2795,0.9980751700561892,0.0
1452,1454,pages2k_2795,pages2k_2798,0.9808797757205986,0.0
1453,1454,pages2k_2796,pages2k_2798,0.9982162224217606,0.0
1468,2945,pages2k_2830,FE23_northamerica_mexico_mexi020,0.999174820267491,3.706446234062073
1475,4591,pages2k_2843,FE23_northamerica_usa_wa083,0.9826298673983579,2.4462606401401104
1480,1487,pages2k_2851,pages2k_2864,0.9999999999999998,0.0
1506,1507,pages2k_2899,pages2k_2901,0.9999406235904931,0.0
1508,1509,pages2k_2904,pages2k_2906,0.9975794070998795,0.0
1515,3710,pages2k_2922,FE23_northamerica_usa_ca603,0.9579620366707765,3.4621315803107966
1533,5039,pages2k_2953,iso2k_573,1.0,0.0
1535,2965,pages2k_2959,FE23_northamerica_mexico_mexi043,0.9950845780658645,3.7064462340624265
1544,3956,pages2k_2976,FE23_northamerica_usa_id008,0.9998526831248666,3.9402844249478353
1548,1555,pages2k_2983,pages2k_2996,0.9139964020056817,0.0
1549,1556,pages2k_2984,pages2k_2997,1.0,0.0
1558,4327,pages2k_3002,FE23_northamerica_usa_or043,0.991561064546058,4.326745645368244
1563,1570,pages2k_3010,pages2k_3023,1.0,0.0
1573,1574,pages2k_3028,pages2k_3030,0.9996177606042982,0.0
1573,1576,pages2k_3028,pages2k_3033,0.9996177606042982,0.0
1574,1576,pages2k_3030,pages2k_3033,1.0,0.0
1578,4102,pages2k_3038,FE23_northamerica_usa_mt108,0.978248624136159,6.131312678586471
1582,1589,pages2k_3045,pages2k_3058,0.9408524603561933,0.0
1583,1590,pages2k_3046,pages2k_3059,1.0,0.0
1593,5059,pages2k_3064,iso2k_698,1.0,0.0
1594,4875,pages2k_3068,ch2k_ZI14IFR02_522,1.0,1.1668761630139568
1594,4876,pages2k_3068,ch2k_ZI14IFR02_524,1.0,1.1668761630139568
1603,4732,pages2k_3085,ch2k_KU00NIN01_150,1.0,0.0
1603,5231,pages2k_3085,iso2k_1554,1.0,0.0
1603,5232,pages2k_3085,iso2k_1556,0.9995653924115728,0.0
1614,3833,pages2k_3107,FE23_northamerica_usa_co552,0.9441889459422473,1.4626835452261282
1615,3833,pages2k_3108,FE23_northamerica_usa_co552,0.9121185067546481,1.4626835452261282
1620,1627,pages2k_3116,pages2k_3129,1.0,0.0
1629,4729,pages2k_3132,ch2k_QU06RAB01_144,0.9998939017468726,1.3265164823622553
1629,5185,pages2k_3132,iso2k_1311,0.9999999891930907,0.0
1630,4730,pages2k_3134,ch2k_QU06RAB01_146,0.9999849183468117,1.3265164823622553
1650,3083,pages2k_3170,FE23_australia_newz062,0.989769537189296,0.4672268985752102
1653,3379,pages2k_3179,FE23_northamerica_usa_ak057,0.9986759093327194,1.8527989414495474
1659,1661,pages2k_3188,pages2k_3191,0.999688231485937,0.0
1663,2979,pages2k_3196,FE23_asia_mong011,0.9999999797688461,2.4341761943752602
1666,5271,pages2k_3202,iso2k_1727,1.0,0.0
1681,1682,pages2k_3234,pages2k_3236,0.9992445070124595,0.0
1681,1684,pages2k_3234,pages2k_3239,0.9992445070124595,0.0
1682,1684,pages2k_3236,pages2k_3239,0.9999999999999999,0.0
1687,4898,pages2k_3243,iso2k_0,1.0,2.634776316918305
1694,5172,pages2k_3263,iso2k_1264,1.0,0.0
1696,4828,pages2k_3266,ch2k_GO12SBV01_396,0.9999273362756579,3.209089318097252
1696,5097,pages2k_3266,iso2k_870,0.9999999925711194,0.0
1719,4976,pages2k_3307,iso2k_339,1.0,0.0
1721,3668,pages2k_3313,FE23_northamerica_usa_ca560,0.9971426205961815,4.3933357623831375
1726,1733,pages2k_3321,pages2k_3334,0.9999999999999999,0.0
1735,1737,pages2k_3337,pages2k_3342,1.0,0.0
1741,4860,pages2k_3352,ch2k_ZI14TUR01_480,1.0,0.0
1741,4861,pages2k_3352,ch2k_ZI14TUR01_482,1.0,0.0
1741,4971,pages2k_3352,iso2k_302,0.9999999994579302,0.0
1751,4819,pages2k_3372,ch2k_KI04MCV01_366,1.0,0.0
1751,4935,pages2k_3372,iso2k_155,1.0,0.0
1752,4820,pages2k_3374,ch2k_KI04MCV01_368,0.9999999999999999,0.0
1767,2087,pages2k_3404,FE23_northamerica_canada_cana029,0.9889241082959873,3.9450181369310684
1775,1776,pages2k_3417,pages2k_3419,0.9999814351522799,0.0
1797,1804,pages2k_3460,pages2k_3473,1.0,0.0
1819,4580,pages2k_3503,FE23_northamerica_usa_wa072,0.970477275744558,5.214518434917766
1830,3332,pages2k_3524,FE23_northamerica_usa_ak010,0.9844000091013143,4.098866745195852
1834,1841,pages2k_3531,pages2k_3544,0.9334891029920851,0.0
1835,1842,pages2k_3532,pages2k_3545,1.0,0.0
1845,3235,pages2k_3550,FE23_asia_russ137w,0.9906285936546575,0.37072945852236205
1846,5243,pages2k_3552,iso2k_1581,1.0,0.0
1847,4844,pages2k_3554,ch2k_LI94SEC01_436,1.0,6.617067939395949
1847,5151,pages2k_3554,iso2k_1124,1.0,6.438098381259136
1856,4936,pages2k_3571,iso2k_174,1.0,0.0
1860,3912,pages2k_3583,FE23_northamerica_usa_co633,0.9140277254174102,6.231818118791423
1869,5141,pages2k_3599,iso2k_1069,0.9999999999999999,0.0
1869,5260,pages2k_3599,iso2k_1660,0.9865701575318522,0.0
1874,2108,pages2k_3609,FE23_northamerica_canada_cana053,0.9046940174678464,2.515139756800339
1877,1884,pages2k_3613,pages2k_3626,0.9021765469716689,0.0
1878,1885,pages2k_3616,pages2k_3629,0.9865380318900195,0.0
1879,1886,pages2k_3617,pages2k_3630,1.0,0.0
1887,5227,pages2k_3631,iso2k_1530,1.0,0.0
1891,4665,pages2k_3642,FE23_northamerica_usa_wy025,0.9723185089800916,4.425327559545402
1896,1903,pages2k_3650,pages2k_3663,0.9999999999999999,0.0
1950,2019,FE23_southamerica_arge016,FE23_southamerica_arge085,0.9957811238858842,0.0
2157,2253,FE23_northamerica_canada_cana100,FE23_northamerica_canada_cana213,0.9605900887606338,0.0
2162,2257,FE23_northamerica_canada_cana105,FE23_northamerica_canada_cana217,0.9514191518621171,0.0
2171,2208,FE23_northamerica_canada_cana116,FE23_northamerica_canada_cana168w,0.999964794407178,0.0
2206,2207,FE23_northamerica_canada_cana161,FE23_northamerica_canada_cana162,0.998796505146833,0.0
2354,2355,FE23_southamerica_chil016,FE23_southamerica_chil017,0.9930202199059212,0.0
2767,2769,FE23_europe_swed019w,FE23_europe_swed021w,0.9940445442585051,0.0
2947,2948,FE23_northamerica_mexico_mexi022,FE23_northamerica_mexico_mexi023,0.9705431503944617,0.0
3028,3081,FE23_australia_newz003,FE23_australia_newz060,0.982028422298733,0.0
3032,3113,FE23_australia_newz008,FE23_australia_newz092,0.9876767441282394,0.0
3036,3082,FE23_australia_newz014,FE23_australia_newz061,0.9830309576791548,0.0
3040,3083,FE23_australia_newz018,FE23_australia_newz062,0.9814682274005642,2.3333445572039433
3041,3084,FE23_australia_newz019,FE23_australia_newz063,0.9378807954817793,0.0
3607,3735,FE23_northamerica_usa_ca066,FE23_northamerica_usa_ca628,0.9137170919700477,0.0
3608,3735,FE23_northamerica_usa_ca067,FE23_northamerica_usa_ca628,0.9087580435269477,0.0
3626,3720,FE23_northamerica_usa_ca512,FE23_northamerica_usa_ca613,0.9963133086960103,0.0
3643,3775,FE23_northamerica_usa_ca535,FE23_northamerica_usa_ca670,0.9783723385582624,5.5596693510930715
4003,4004,FE23_northamerica_usa_me017,FE23_northamerica_usa_me018,0.951929022426335,0.0
4058,4067,FE23_northamerica_usa_mo,FE23_northamerica_usa_mo009,0.9984885968506375,0.0
4106,4107,FE23_northamerica_usa_mt112,FE23_northamerica_usa_mt113,0.8683778042327626,0.0
4147,4148,FE23_northamerica_usa_nj001,FE23_northamerica_usa_nj002,0.9931763240446821,0.0
4161,4187,FE23_northamerica_usa_nm024,FE23_northamerica_usa_nm055,0.9998373392446367,0.0
4246,4264,FE23_northamerica_usa_nv060,FE23_northamerica_usa_nv518,0.9640681082262824,0.0
4258,4267,FE23_northamerica_usa_nv512,FE23_northamerica_usa_nv521,0.9629319536443837,0.0
